Country,Biome,Bait_Type,TotalAntBaitType,newAttr,Site_ID,Latitude,Longitude,Date,Habitat_type,Elevation,Distance_from_shore,Precipitation,Temperature,Contributor,Site_Details,Number_of_Ants,Percent_of_Baits_with_Ants
Argentina,Grassland/Cold desert,Water,2,,176,-26.76833333,-65.32333333,,subtropical mountain forest,732,532,892,19,C. Paris; P. Hanish; B.Wills; A. Suarez,,0,0
Argentina,Grassland/Cold desert,Olive Oil,29,,174,-25.04598333,-66.01336667,,open shrubland,1866,457,181,11.6,C. Paris; P. Hanish; B.Wills; A. Suarez,,25,60
Argentina,Grassland/Cold desert,Olive Oil,29,,175,-26.63379167,-65.95915833,,arid shrubland,1975,464,207,15.1,C. Paris; P. Hanish; B.Wills; A. Suarez,,3,40
Argentina,Grassland/Cold desert,Olive Oil,29,,176,-26.76833333,-65.32333333,,subtropical mountain forest,732,532,892,19,C. Paris; P. Hanish; B.Wills; A. Suarez,,1,20
Argentina,Grassland/Cold desert,Salt,10,,174,-25.04598333,-66.01336667,,open shrubland,1866,457,181,11.6,C. Paris; P. Hanish; B.Wills; A. Suarez,,7,80
Argentina,Grassland/Cold desert,Salt,10,,175,-26.63379167,-65.95915833,,arid shrubland,1975,464,207,15.1,C. Paris; P. Hanish; B.Wills; A. Suarez,,2,40
Argentina,Grassland/Cold desert,Salt,10,,176,-26.76833333,-65.32333333,,subtropical mountain forest,732,532,892,19,C. Paris; P. Hanish; B.Wills; A. Suarez,,1,20
New Caladonia,Tropical seasonal forest/Savanna,Amino Acids,89,,95,-21.18583,165.22944,,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman,80,40
New Caladonia,Tropical seasonal forest/Savanna,Amino Acids,89,,94,-21.208,165.298,,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman,0,0
New Caladonia,Tropical seasonal forest/Savanna,Amino Acids,89,,96,-22.15444,166.59417,,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman,9,60
New Caladonia,Tropical seasonal forest/Savanna,Cookie,129,,95,-21.18583,165.22944,,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman,46,80
New Caladonia,Tropical seasonal forest/Savanna,Cookie,129,,94,-21.208,165.298,,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman,71,80
New Caladonia,Tropical seasonal forest/Savanna,Cookie,129,,96,-22.15444,166.59417,,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman,12,60
New Caladonia,Tropical seasonal forest/Savanna,Sugar,99,,95,-21.18583,165.22944,,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman,73,100
New Caladonia,Tropical seasonal forest/Savanna,Sugar,99,,94,-21.208,165.298,,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman,19,60
New Caladonia,Tropical seasonal forest/Savanna,Sugar,99,,96,-22.15444,166.59417,,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman,7,80
New Caladonia,Tropical seasonal forest/Savanna,Water,193,,95,-21.18583,165.22944,,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman,93,80
New Caladonia,Tropical seasonal forest/Savanna,Water,193,,94,-21.208,165.298,,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman,0,0
New Caladonia,Tropical seasonal forest/Savanna,Water,193,,96,-22.15444,166.59417,,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman,100,60
New Caladonia,Tropical seasonal forest/Savanna,Olive Oil,242,,95,-21.18583,165.22944,,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman,61,60
New Caladonia,Tropical seasonal forest/Savanna,Olive Oil,242,,94,-21.208,165.298,,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman,140,100
New Caladonia,Tropical seasonal forest/Savanna,Olive Oil,242,,96,-22.15444,166.59417,,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman,41,60
New Caladonia,Tropical seasonal forest/Savanna,Salt,101,,95,-21.18583,165.22944,,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman,93,100
New Caladonia,Tropical seasonal forest/Savanna,Salt,101,,94,-21.208,165.298,,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman,0,0
New Caladonia,Tropical seasonal forest/Savanna,Salt,101,,96,-22.15444,166.59417,,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman,8,40
Papua New Guinea,Tropical seasonal forest/Savanna,Amino Acids,0,,161,-8.52,146.756,,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest,0,0
Papua New Guinea,Tropical seasonal forest/Savanna,Cookie,35,,161,-8.52,146.756,,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest,35,80
Papua New Guinea,Tropical seasonal forest/Savanna,Sugar,42,,161,-8.52,146.756,,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest,42,60
Papua New Guinea,Tropical seasonal forest/Savanna,Water,0,,161,-8.52,146.756,,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest,0,0
Papua New Guinea,Tropical seasonal forest/Savanna,Olive Oil,528,,161,-8.52,146.756,,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest,528,100
Papua New Guinea,Tropical seasonal forest/Savanna,Salt,1,,161,-8.52,146.756,,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest,1,20
Tanzania,Tropical seasonal forest/Savanna,Amino Acids,360,,260,-3.374798389,37.45488224,,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1,284,100
Tanzania,Tropical seasonal forest/Savanna,Amino Acids,360,,261,-3.380924975,37.4965256,,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2,15,20
Tanzania,Tropical seasonal forest/Savanna,Amino Acids,360,,262,-3.330329109,37.64309873,,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3,11,40
Tanzania,Tropical seasonal forest/Savanna,Amino Acids,360,,263,-3.318823282,37.68287222,,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4,16,80
Tanzania,Tropical seasonal forest/Savanna,Amino Acids,360,,264,-3.307654271,37.68401527,,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5,34,80
Tanzania,Temperate seasonal forest,Amino Acids,8,,254,-3.167537766,37.23626359,,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1,2,40
Tanzania,Temperate seasonal forest,Amino Acids,8,,255,-3.211876699,37.3432687,,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2,0,0
Tanzania,Temperate seasonal forest,Amino Acids,8,,256,-3.26038475,37.41801168,,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3,6,80
Tanzania,Temperate seasonal forest,Amino Acids,8,,257,-3.257719292,37.42020749,,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4,0,0
Tanzania,Temperate seasonal forest,Amino Acids,8,,258,-3.225950955,37.5189384,,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5,0,0
Tanzania,Temperate seasonal forest,Amino Acids,8,,259,-3.228386735,37.51975506,,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6,0,0
Tanzania,Tropical seasonal forest/Savanna,Cookie,1818,,260,-3.374798389,37.45488224,,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1,798,100
Tanzania,Tropical seasonal forest/Savanna,Cookie,1818,,261,-3.380924975,37.4965256,,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2,790,100
Tanzania,Tropical seasonal forest/Savanna,Cookie,1818,,262,-3.330329109,37.64309873,,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3,3,40
Tanzania,Tropical seasonal forest/Savanna,Cookie,1818,,263,-3.318823282,37.68287222,,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4,21,60
Tanzania,Tropical seasonal forest/Savanna,Cookie,1818,,264,-3.307654271,37.68401527,,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5,206,60
Tanzania,Tropical seasonal forest/Savanna,Sugar,1755,,260,-3.374798389,37.45488224,,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1,1143,60
Tanzania,Tropical seasonal forest/Savanna,Sugar,1755,,261,-3.380924975,37.4965256,,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2,192,60
Tanzania,Tropical seasonal forest/Savanna,Sugar,1755,,262,-3.330329109,37.64309873,,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3,47,80
Tanzania,Tropical seasonal forest/Savanna,Sugar,1755,,263,-3.318823282,37.68287222,,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4,111,80
Tanzania,Tropical seasonal forest/Savanna,Sugar,1755,,264,-3.307654271,37.68401527,,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5,262,80
Tanzania,Tropical seasonal forest/Savanna,Water,982,,260,-3.374798389,37.45488224,,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1,934,60
Tanzania,Tropical seasonal forest/Savanna,Water,982,,261,-3.380924975,37.4965256,,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2,23,60
Tanzania,Tropical seasonal forest/Savanna,Water,982,,262,-3.330329109,37.64309873,,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3,0,0
Tanzania,Tropical seasonal forest/Savanna,Water,982,,263,-3.318823282,37.68287222,,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4,9,20
Tanzania,Tropical seasonal forest/Savanna,Water,982,,264,-3.307654271,37.68401527,,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5,16,80
Tanzania,Tropical seasonal forest/Savanna,Olive Oil,616,,260,-3.374798389,37.45488224,,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1,257,40
Tanzania,Tropical seasonal forest/Savanna,Olive Oil,616,,261,-3.380924975,37.4965256,,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2,47,60
Tanzania,Tropical seasonal forest/Savanna,Olive Oil,616,,262,-3.330329109,37.64309873,,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3,18,20
Tanzania,Tropical seasonal forest/Savanna,Olive Oil,616,,263,-3.318823282,37.68287222,,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4,10,40
Tanzania,Tropical seasonal forest/Savanna,Olive Oil,616,,264,-3.307654271,37.68401527,,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5,284,60
Tanzania,Tropical seasonal forest/Savanna,Salt,486,,260,-3.374798389,37.45488224,,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1,313,60
Tanzania,Tropical seasonal forest/Savanna,Salt,486,,261,-3.380924975,37.4965256,,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2,9,60
Tanzania,Tropical seasonal forest/Savanna,Salt,486,,262,-3.330329109,37.64309873,,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3,20,60
Tanzania,Tropical seasonal forest/Savanna,Salt,486,,263,-3.318823282,37.68287222,,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4,20,60
Tanzania,Tropical seasonal forest/Savanna,Salt,486,,264,-3.307654271,37.68401527,,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5,124,80
Tanzania,Temperate seasonal forest,Cookie,44,,254,-3.167537766,37.23626359,,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1,26,100
Tanzania,Temperate seasonal forest,Cookie,44,,255,-3.211876699,37.3432687,,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2,0,0
Tanzania,Temperate seasonal forest,Cookie,44,,256,-3.26038475,37.41801168,,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3,7,80
Tanzania,Temperate seasonal forest,Cookie,44,,257,-3.257719292,37.42020749,,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4,1,20
Tanzania,Temperate seasonal forest,Cookie,44,,258,-3.225950955,37.5189384,,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5,1,20
Tanzania,Temperate seasonal forest,Cookie,44,,259,-3.228386735,37.51975506,,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6,9,20
Tanzania,Temperate seasonal forest,Sugar,49,,254,-3.167537766,37.23626359,,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1,22,80
Tanzania,Temperate seasonal forest,Sugar,49,,255,-3.211876699,37.3432687,,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2,0,0
Tanzania,Temperate seasonal forest,Sugar,49,,256,-3.26038475,37.41801168,,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3,9,60
Tanzania,Temperate seasonal forest,Sugar,49,,257,-3.257719292,37.42020749,,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4,0,0
Tanzania,Temperate seasonal forest,Sugar,49,,258,-3.225950955,37.5189384,,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5,2,40
Tanzania,Temperate seasonal forest,Sugar,49,,259,-3.228386735,37.51975506,,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6,16,40
Tanzania,Temperate seasonal forest,Water,3,,254,-3.167537766,37.23626359,,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1,0,0
Tanzania,Temperate seasonal forest,Water,3,,255,-3.211876699,37.3432687,,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2,0,0
Tanzania,Temperate seasonal forest,Water,3,,256,-3.26038475,37.41801168,,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3,3,60
Tanzania,Temperate seasonal forest,Water,3,,257,-3.257719292,37.42020749,,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4,0,0
Tanzania,Temperate seasonal forest,Water,3,,258,-3.225950955,37.5189384,,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5,0,0
Tanzania,Temperate seasonal forest,Water,3,,259,-3.228386735,37.51975506,,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6,0,0
Tanzania,Temperate seasonal forest,Olive Oil,136,,254,-3.167537766,37.23626359,,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1,45,80
Tanzania,Temperate seasonal forest,Olive Oil,136,,255,-3.211876699,37.3432687,,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2,7,40
Tanzania,Temperate seasonal forest,Olive Oil,136,,256,-3.26038475,37.41801168,,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3,44,80
Tanzania,Temperate seasonal forest,Olive Oil,136,,257,-3.257719292,37.42020749,,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4,2,40
Tanzania,Temperate seasonal forest,Olive Oil,136,,258,-3.225950955,37.5189384,,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5,38,40
Tanzania,Temperate seasonal forest,Olive Oil,136,,259,-3.228386735,37.51975506,,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6,0,0
Tanzania,Temperate seasonal forest,Salt,7,,254,-3.167537766,37.23626359,,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1,5,80
Tanzania,Temperate seasonal forest,Salt,7,,255,-3.211876699,37.3432687,,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2,0,0
Tanzania,Temperate seasonal forest,Salt,7,,256,-3.26038475,37.41801168,,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3,1,20
Tanzania,Temperate seasonal forest,Salt,7,,257,-3.257719292,37.42020749,,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4,0,0
Tanzania,Temperate seasonal forest,Salt,7,,258,-3.225950955,37.5189384,,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5,0,0
Tanzania,Temperate seasonal forest,Salt,7,,259,-3.228386735,37.51975506,,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6,1,20
Mexico,Tropical seasonal forest/Savanna,Amino Acids,31,,185,20.204287,-87.433705,,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum,1,20
Mexico,Tropical seasonal forest/Savanna,Amino Acids,31,,186,20.217256,-87.438692,,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,,14,20
Mexico,Tropical seasonal forest/Savanna,Amino Acids,31,,188,17.98936,-92.973265,,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,,16,60
Mexico,Tropical rainforest,Amino Acids,1,,189,17.621285,-92.460639,,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,,1,20
Mexico,Tropical seasonal forest/Savanna,Cookie,644,,185,20.204287,-87.433705,,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum,71,60
Mexico,Tropical seasonal forest/Savanna,Cookie,644,,186,20.217256,-87.438692,,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,,94,80
Mexico,Tropical seasonal forest/Savanna,Cookie,644,,188,17.98936,-92.973265,,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,,479,100
Mexico,Tropical seasonal forest/Savanna,Sugar,175,,185,20.204287,-87.433705,,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum,106,80
Mexico,Tropical seasonal forest/Savanna,Sugar,175,,186,20.217256,-87.438692,,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,,41,60
Mexico,Tropical seasonal forest/Savanna,Sugar,175,,188,17.98936,-92.973265,,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,,28,60
Mexico,Tropical seasonal forest/Savanna,Water,4,,185,20.204287,-87.433705,,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum,0,0
Mexico,Tropical seasonal forest/Savanna,Water,4,,186,20.217256,-87.438692,,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,,4,20
Mexico,Tropical seasonal forest/Savanna,Water,4,,188,17.98936,-92.973265,,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,,0,0
Mexico,Tropical seasonal forest/Savanna,Olive Oil,1146,,185,20.204287,-87.433705,,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum,50,20
Mexico,Tropical seasonal forest/Savanna,Olive Oil,1146,,186,20.217256,-87.438692,,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,,58,100
Mexico,Tropical seasonal forest/Savanna,Olive Oil,1146,,188,17.98936,-92.973265,,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,,1038,100
Mexico,Tropical seasonal forest/Savanna,Salt,29,,185,20.204287,-87.433705,,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum,0,0
Mexico,Tropical seasonal forest/Savanna,Salt,29,,186,20.217256,-87.438692,,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,,4,40
Mexico,Tropical seasonal forest/Savanna,Salt,29,,188,17.98936,-92.973265,,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,,25,60
Mexico,Tropical rainforest,Cookie,673,,189,17.621285,-92.460639,,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,,673,80
Mexico,Tropical rainforest,Sugar,333,,189,17.621285,-92.460639,,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,,333,80
Mexico,Tropical rainforest,Water,0,,189,17.621285,-92.460639,,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,,0,0
Mexico,Tropical rainforest,Olive Oil,4,,189,17.621285,-92.460639,,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,,4,60
Mexico,Tropical rainforest,Salt,9,,189,17.621285,-92.460639,,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,,9,40
Cambodia,Tropical seasonal forest/Savanna,Amino Acids,11,,181,12.150661,103.19118,,secondary forest,525,48,2278,24.4,A.S.Suarez; B. Wills,,10,40
Cambodia,Tropical seasonal forest/Savanna,Amino Acids,11,,180,12.00471,103.2024,,selectively logged forest,560,46,2488,24.4,A.S.Suarez; B. Wills,,1,20
Cambodia,Tropical rainforest,Amino Acids,12,,182,11.88546,103.07561,,edge of open meadow and selectively logged forest,475,26,3037,25.1,A.S.Suarez; B. Wills,,12,80
Cambodia,Tropical seasonal forest/Savanna,Cookie,281,,181,12.150661,103.19118,,secondary forest,525,48,2278,24.4,A.S.Suarez; B. Wills,,117,60
Cambodia,Tropical seasonal forest/Savanna,Cookie,281,,180,12.00471,103.2024,,selectively logged forest,560,46,2488,24.4,A.S.Suarez; B. Wills,,164,100
Cambodia,Tropical seasonal forest/Savanna,Sugar,397,,181,12.150661,103.19118,,secondary forest,525,48,2278,24.4,A.S.Suarez; B. Wills,,254,100
Cambodia,Tropical seasonal forest/Savanna,Sugar,397,,180,12.00471,103.2024,,selectively logged forest,560,46,2488,24.4,A.S.Suarez; B. Wills,,143,100
Cambodia,Tropical seasonal forest/Savanna,Water,104,,181,12.150661,103.19118,,secondary forest,525,48,2278,24.4,A.S.Suarez; B. Wills,,5,80
Cambodia,Tropical seasonal forest/Savanna,Water,104,,180,12.00471,103.2024,,selectively logged forest,560,46,2488,24.4,A.S.Suarez; B. Wills,,99,40
Cambodia,Tropical seasonal forest/Savanna,Olive Oil,440,,181,12.150661,103.19118,,secondary forest,525,48,2278,24.4,A.S.Suarez; B. Wills,,120,60
Cambodia,Tropical seasonal forest/Savanna,Olive Oil,440,,180,12.00471,103.2024,,selectively logged forest,560,46,2488,24.4,A.S.Suarez; B. Wills,,320,80
Cambodia,Tropical seasonal forest/Savanna,Salt,83,,181,12.150661,103.19118,,secondary forest,525,48,2278,24.4,A.S.Suarez; B. Wills,,32,60
Cambodia,Tropical seasonal forest/Savanna,Salt,83,,180,12.00471,103.2024,,selectively logged forest,560,46,2488,24.4,A.S.Suarez; B. Wills,,51,60
Cambodia,Tropical rainforest,Cookie,288,,182,11.88546,103.07561,,edge of open meadow and selectively logged forest,475,26,3037,25.1,A.S.Suarez; B. Wills,,288,80
Cambodia,Tropical rainforest,Sugar,607,,182,11.88546,103.07561,,edge of open meadow and selectively logged forest,475,26,3037,25.1,A.S.Suarez; B. Wills,,607,80
Cambodia,Tropical rainforest,Water,0,,182,11.88546,103.07561,,edge of open meadow and selectively logged forest,475,26,3037,25.1,A.S.Suarez; B. Wills,,0,0
Cambodia,Tropical rainforest,Olive Oil,270,,182,11.88546,103.07561,,edge of open meadow and selectively logged forest,475,26,3037,25.1,A.S.Suarez; B. Wills,,270,60
Cambodia,Tropical rainforest,Salt,94,,182,11.88546,103.07561,,edge of open meadow and selectively logged forest,475,26,3037,25.1,A.S.Suarez; B. Wills,,94,100
Democratic republic of Congo,Tropical seasonal forest/Savanna,Amino Acids,50,,163,0.78084,24.52059,,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,,50,20
Democratic republic of Congo,Tropical seasonal forest/Savanna,Cookie,9,,163,0.78084,24.52059,,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,,9,60
Democratic republic of Congo,Tropical seasonal forest/Savanna,Sugar,63,,163,0.78084,24.52059,,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,,63,60
Democratic republic of Congo,Tropical seasonal forest/Savanna,Water,2,,163,0.78084,24.52059,,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,,2,20
Democratic republic of Congo,Tropical seasonal forest/Savanna,Olive Oil,37,,163,0.78084,24.52059,,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,,37,80
Democratic republic of Congo,Tropical seasonal forest/Savanna,Salt,46,,163,0.78084,24.52059,,Primary forest. mixed type. Yangambi reserve,484,1666,1765,24.7,Le Ponce Delsinne,,46,40
Uganda,Temperate seasonal forest,Amino Acids,1,,242,0.56164,30.35655,,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,,1,20
Uganda,Temperate seasonal forest,Amino Acids,1,,241,0.56437,30.36059,,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,,0,0
Uganda,Temperate seasonal forest,Cookie,145,,242,0.56164,30.35655,,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,,88,80
Uganda,Temperate seasonal forest,Cookie,145,,241,0.56437,30.36059,,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,,57,100
Uganda,Temperate seasonal forest,Sugar,133,,242,0.56164,30.35655,,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,,102,80
Uganda,Temperate seasonal forest,Sugar,133,,241,0.56437,30.36059,,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,,31,60
Uganda,Temperate seasonal forest,Water,26,,242,0.56164,30.35655,,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,,24,60
Uganda,Temperate seasonal forest,Water,26,,241,0.56437,30.36059,,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,,2,20
Uganda,Temperate seasonal forest,Olive Oil,321,,242,0.56164,30.35655,,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,,97,100
Uganda,Temperate seasonal forest,Olive Oil,321,,241,0.56437,30.36059,,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,,224,100
Uganda,Temperate seasonal forest,Salt,171,,242,0.56164,30.35655,,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,,94,80
Uganda,Temperate seasonal forest,Salt,171,,241,0.56437,30.36059,,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,,77,60
Peru,Tropical rainforest,Amino Acids,22,,2,-12.84,-69.29,,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata,22,100
Peru,Tropical rainforest,Cookie,44,,2,-12.84,-69.29,,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata,44,80
Peru,Tropical rainforest,Sugar,60,,2,-12.84,-69.29,,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata,60,80
Peru,Tropical rainforest,Water,28,,2,-12.84,-69.29,,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata,28,100
